,order_date,sales_qty,sales_amount,currency,user_id,r_id
93498,13-02-2020,1,93,"INR",35988,307260
93499,14-02-2020,1,412,"INR",82800,18528
93500,14-02-2020,1,181,"INR",26616,18529
93501,14-02-2020,1,111,"INR",5592,31949
93502,17-02-2020,1,204,"INR",63975,291477
93503,18-02-2020,1,111,"INR",68398,532713
93504,18-02-2020,1,97,"INR",41209,526287
93505,19-02-2020,1,213,"INR",38651,422104
93506,19-02-2020,1,93,"INR",3895,312814
93507,20-02-2020,1,347,"INR",71877,312816
93508,20-02-2020,1,319,"INR",57377,310638
93509,21-02-2020,1,181,"INR",34087,312817
93510,21-02-2020,1,111,"INR",93969,412792
93511,24-02-2020,1,204,"INR",75034,566903
93512,24-02-2020,1,329,"INR",21590,300604
93513,25-02-2020,2,1356,"INR",6991,332417
93514,25-02-2020,1,468,"INR",28255,94438
93515,25-02-2020,1,111,"INR",48224,300608
93516,26-02-2020,1,440,"INR",29928,506421
93517,27-02-2020,1,204,"INR",32687,434571
93518,27-02-2020,1,440,"INR",80862,456384
93519,28-02-2020,1,204,"INR",73794,364664
93520,28-02-2020,1,181,"INR",92549,394090
93521,28-02-2020,1,278,"INR",18106,492687
93522,02-03-2020,1,380,"INR",1269,376667
93523,02-03-2020,1,435,"INR",4645,399747
93524,03-03-2020,1,97,"INR",12505,17620
93525,03-03-2020,1,440,"INR",79601,544921
93526,04-03-2020,1,111,"INR",61158,539337
93527,06-03-2020,1,93,"INR",51512,566916
93528,09-03-2020,1,111,"INR",39434,259560
93529,10-03-2020,1,769,"INR",79727,566919
93530,11-03-2020,1,282,"INR",38709,571273
93531,11-03-2020,1,218,"INR",68393,575864
93532,12-03-2020,2,856,"INR",5820,411003
93533,12-03-2020,1,218,"INR",39537,367946
93534,13-03-2020,1,181,"INR",44428,566920
93535,13-03-2020,1,97,"INR",13249,339030
93536,13-03-2020,1,222,"INR",83139,13033
93537,13-03-2020,1,97,"INR",12650,566923
93538,16-03-2020,1,412,"INR",93093,564987
93539,17-03-2020,1,190,"INR",54792,531860
93540,18-03-2020,1,213,"INR",72170,529547
93541,18-03-2020,1,546,"INR",54842,366628
93542,19-03-2020,1,106,"INR",79130,469676
93543,19-03-2020,1,218,"INR",43384,549377
93544,20-03-2020,1,519,"INR",64142,484809
93545,20-03-2020,1,218,"INR",61211,247590
93546,23-03-2020,1,338,"INR",44252,48902
93547,23-03-2020,1,111,"INR",64524,512351
93548,24-03-2020,1,204,"INR",35033,512598
93549,25-03-2020,1,204,"INR",53167,483705
93550,03-04-2020,1,111,"INR",14445,338058
93551,06-04-2020,1,204,"INR",501,204669
93552,06-04-2020,1,218,"INR",78309,361070
93553,07-04-2020,1,407,"INR",59349,362155
93554,07-04-2020,1,435,"INR",54258,311800
93555,08-04-2020,1,93,"INR",39523,513439
93556,08-04-2020,1,370,"INR",24111,328012
93557,14-04-2020,1,366,"INR",6219,398120
93558,15-04-2020,2,1222,"INR",2856,342542
93559,15-04-2020,1,176,"INR",31063,375483
93560,15-04-2020,1,218,"INR",42092,4603
93561,20-04-2020,1,199,"INR",46959,11620
93562,20-04-2020,1,111,"INR",97780,12952
93563,22-04-2020,1,204,"INR",56721,43201
93564,22-04-2020,1,236,"INR",24681,41264
93565,22-04-2020,1,102,"INR",64939,237103
93566,22-04-2020,1,218,"INR",1483,572424
93567,23-04-2020,1,222,"INR",62824,443483
93568,24-04-2020,1,171,"INR",76129,480424
93569,24-04-2020,1,181,"INR",82018,556166
93570,27-04-2020,1,301,"INR",67823,572670
93571,27-04-2020,1,111,"INR",84212,491551
93572,27-04-2020,1,287,"INR",9972,548546
93573,28-04-2020,1,93,"INR",65292,309983
93574,28-04-2020,1,218,"INR",1573,22735
93575,29-04-2020,1,204,"INR",22209,398333
93576,29-04-2020,1,88,"INR",99286,262533
93577,29-04-2020,1,218,"INR",80320,460803
93578,04-05-2020,1,144,"INR",67784,263866
93579,04-05-2020,1,171,"INR",65071,32302
93580,04-05-2020,1,366,"INR",58842,572681
93581,04-05-2020,1,88,"INR",52875,546591
93582,05-05-2020,1,204,"INR",30599,488381
93583,05-05-2020,1,111,"INR",78765,569037
93584,06-05-2020,1,88,"INR",48457,412772
93585,06-05-2020,1,111,"INR",87346,438921
93586,07-05-2020,2,991,"INR",44271,509194
93587,07-05-2020,1,602,"INR",91408,497084
93588,08-05-2020,1,546,"INR",70444,408214
93589,11-05-2020,1,88,"INR",23277,349159
93590,11-05-2020,1,218,"INR",33804,471709
93591,13-05-2020,1,176,"INR",11039,557231
93592,13-05-2020,2,875,"INR",96744,447622
93593,15-05-2020,1,412,"INR",87941,523483
93594,15-05-2020,5,2444,"INR",54463,467694
93595,15-05-2020,1,102,"INR",51272,445679
93596,18-05-2020,2,856,"INR",85110,11615
93597,18-05-2020,1,444,"INR",96162,110241
93598,19-05-2020,1,301,"INR",85513,10522
93599,19-05-2020,1,333,"INR",21947,458701
93600,22-05-2020,1,412,"INR",30463,499014
93601,22-05-2020,1,204,"INR",56636,579494
93602,22-05-2020,1,329,"INR",46896,292166
93603,25-05-2020,1,171,"INR",47872,339589
93604,25-05-2020,1,181,"INR",46246,489454
93605,25-05-2020,1,218,"INR",11854,446956
93606,25-05-2020,1,97,"INR",94270,10732
93607,26-05-2020,1,144,"INR",36849,451069
93608,26-05-2020,1,111,"INR",59053,545086
93609,26-05-2020,1,546,"INR",1456,398161
93610,27-05-2020,1,111,"INR",18025,498394
93611,28-05-2020,1,218,"INR",69355,487017
93612,29-05-2020,1,199,"INR",45762,571531
93613,01-06-2020,1,111,"INR",51753,536372
93614,01-06-2020,1,97,"INR",85826,4419
93615,02-06-2020,1,407,"INR",40183,502588
93616,03-06-2020,1,769,"INR",39399,420338
93617,04-06-2020,1,505,"INR",69442,194989
93618,05-06-2020,1,102,"INR",94404,551988
93619,05-06-2020,1,657,"INR",12863,71969
93620,08-06-2020,1,546,"INR",50471,5989
93621,08-06-2020,1,88,"INR",12903,260151
93622,08-06-2020,1,264,"INR",64411,19523
93623,08-06-2020,1,218,"INR",99448,90023
93624,08-06-2020,1,292,"INR",67548,4430
93625,09-06-2020,1,176,"INR",82118,353268
93626,09-06-2020,1,546,"INR",14264,59624
93627,11-06-2020,1,111,"INR",2027,504558
93628,12-06-2020,1,204,"INR",359,491505
93629,12-06-2020,1,361,"INR",4261,475014
93630,15-06-2020,1,546,"INR",76890,17106
93631,15-06-2020,1,398,"INR",47044,4429
93632,16-06-2020,1,222,"INR",10713,231623
93633,17-06-2020,1,222,"INR",99661,17596
93634,18-06-2020,1,569,"INR",1284,17597
93635,18-06-2020,1,111,"INR",54717,304228
93636,18-06-2020,1,176,"INR",19719,304227
93637,19-06-2020,1,222,"INR",26156,332912
93638,22-06-2020,22,10352,"INR",57317,366593
93639,22-06-2020,1,176,"INR",41645,239104
93640,23-06-2020,1,111,"INR",38696,294375
93641,05-10-2017,1,120,"INR",47243,312097
93642,09-10-2017,1,120,"INR",58913,114637
93643,11-10-2017,1,463,"INR",73026,466796
93644,11-10-2017,1,486,"INR",21842,464380
93645,11-10-2017,1,102,"INR",12579,480609
93646,12-10-2017,1,366,"INR",91785,89267
93647,12-10-2017,1,310,"INR",46272,278907
93648,13-10-2017,1,157,"INR",41120,87087
93649,13-10-2017,1,111,"INR",71773,87088
93650,13-10-2017,1,315,"INR",39400,25627
93651,16-10-2017,1,241,"INR",85366,346075
93652,17-10-2017,1,241,"INR",45370,468705
93653,17-10-2017,1,296,"INR",68750,316658
93654,18-10-2017,1,120,"INR",66995,320913
93655,18-10-2017,1,93,"INR",45349,278733
93656,18-10-2017,1,102,"INR",84069,565296
93657,18-10-2017,1,199,"INR",8605,452111
93658,19-10-2017,1,120,"INR",5920,422708
93659,19-10-2017,1,310,"INR",5030,19199
93660,19-10-2017,1,278,"INR",17799,464358
93661,19-10-2017,1,102,"INR",75754,560602
93662,19-10-2017,1,542,"INR",1667,561933
93663,20-10-2017,1,241,"INR",22514,439144
93664,20-10-2017,1,204,"INR",7788,389226
93665,20-10-2017,1,181,"INR",31355,273277
93666,23-10-2017,1,241,"INR",48967,453676
93667,23-10-2017,1,625,"INR",59872,346056
93668,23-10-2017,1,231,"INR",98185,553041
93669,24-10-2017,1,481,"INR",53352,462149
93670,25-10-2017,1,361,"INR",33314,244945
93671,25-10-2017,1,625,"INR",54167,35655
93672,26-10-2017,1,106,"INR",74044,35651
93673,27-10-2017,1,231,"INR",76191,142954
93674,27-10-2017,2,856,"INR",54791,226085
93675,27-10-2017,1,296,"INR",66013,572606
93676,27-10-2017,1,278,"INR",35571,4483
93677,30-10-2017,1,241,"INR",9711,412934
93678,30-10-2017,1,106,"INR",91783,4484
93679,31-10-2017,1,120,"INR",59675,411841
93680,31-10-2017,1,93,"INR",39485,46772
93681,31-10-2017,1,106,"INR",5171,441479
93682,01-11-2017,1,120,"INR",51284,487433
93683,02-11-2017,1,593,"INR",90092,402077
93684,02-11-2017,1,421,"INR",37944,462156
93685,03-11-2017,1,120,"INR",69159,443895
93686,06-11-2017,1,486,"INR",66108,140784
93687,07-11-2017,1,120,"INR",68638,42167
93688,07-11-2017,1,593,"INR",25645,4492
93689,07-11-2017,1,310,"INR",35307,409534
93690,07-11-2017,1,93,"INR",95521,510132
93691,08-11-2017,1,481,"INR",81149,489841
93692,08-11-2017,1,102,"INR",21696,418655
93693,09-11-2017,1,361,"INR",52627,462373
93694,09-11-2017,1,157,"INR",6607,34785
93695,09-11-2017,1,111,"INR",17875,54314
93696,09-11-2017,1,417,"INR",71496,437170
93697,09-11-2017,2,722,"INR",47616,490832
93698,10-11-2017,1,241,"INR",23569,324495
93699,10-11-2017,1,296,"INR",67004,565013
93700,13-11-2017,1,361,"INR",77062,158253
93701,13-11-2017,1,273,"INR",92976,377061
93702,14-11-2017,1,241,"INR",39487,408678
93703,14-11-2017,1,324,"INR",65189,24749
93704,15-11-2017,1,481,"INR",56033,304887
93705,15-11-2017,5,2810,"INR",32333,489832
93706,16-11-2017,1,241,"INR",24666,24744
93707,16-11-2017,1,1389,"INR",89577,392229
93708,16-11-2017,1,93,"INR",27913,339976
93709,17-11-2017,1,106,"INR",96927,442740
93710,19-11-2017,1,120,"INR",60406,33205
93711,20-11-2017,1,120,"INR",53382,51296
93712,20-11-2017,10,4060,"INR",19064,339726
93713,21-11-2017,1,102,"INR",32564,89648
93714,21-11-2017,1,106,"INR",15472,286584
93715,22-11-2017,1,120,"INR",18861,290843
93716,23-11-2017,1,157,"INR",82760,288521
93717,23-11-2017,1,93,"INR",55983,406246
93718,23-11-2017,1,218,"INR",10738,434914
93719,23-11-2017,1,542,"INR",37782,102024
93720,24-11-2017,1,241,"INR",8396,547635
93721,24-11-2017,1,667,"INR",89360,556597
93722,24-11-2017,1,218,"INR",39330,437196
93723,24-11-2017,1,185,"INR",92235,312237
93724,27-11-2017,1,93,"INR",57012,355057
93725,27-11-2017,1,218,"INR",61421,127798
93726,28-11-2017,1,231,"INR",6961,361966
93727,28-11-2017,1,606,"INR",16773,380007
93728,28-11-2017,1,319,"INR",97650,384846
93729,29-11-2017,1,102,"INR",81672,19137
93730,29-11-2017,1,241,"INR",40898,392683
93731,29-11-2017,1,296,"INR",48090,449162
93732,29-11-2017,1,370,"INR",95468,449168
93733,30-11-2017,1,120,"INR",98209,440593
93734,30-11-2017,1,181,"INR",36513,380471
93735,30-11-2017,1,755,"INR",67740,459193
93736,30-11-2017,1,93,"INR",75104,379495
93737,01-12-2017,1,157,"INR",80345,317933
93738,04-12-2017,1,241,"INR",73834,554159
93739,04-12-2017,2,2051,"INR",83432,336680
93740,04-12-2017,1,296,"INR",43583,87484
93741,04-12-2017,1,106,"INR",85734,29709
93742,05-12-2017,1,241,"INR",97821,305800
93743,05-12-2017,1,296,"INR",24872,122809
93744,05-12-2017,1,181,"INR",22772,416429
93745,06-12-2017,5,2810,"INR",68614,419937
93746,06-12-2017,1,218,"INR",352,29706
93747,07-12-2017,19,10463,"INR",87339,551162
93748,07-12-2017,2,866,"INR",58760,333038
93749,07-12-2017,1,634,"INR",87216,506350
93750,08-12-2017,1,481,"INR",11026,474546
93751,11-12-2017,1,106,"INR",1056,293506
93752,12-12-2017,1,481,"INR",80454,306901
93753,12-12-2017,1,93,"INR",19643,396983
93754,12-12-2017,1,218,"INR",11426,440766
93755,13-12-2017,1,481,"INR",28173,466935
93756,13-12-2017,1,213,"INR",11304,484102
93757,14-12-2017,1,602,"INR",88536,71252
93758,14-12-2017,1,296,"INR",25364,381461
93759,14-12-2017,1,93,"INR",23492,438451
93760,15-12-2017,1,361,"INR",56583,28861
93761,18-12-2017,1,722,"INR",87676,85642
93762,18-12-2017,1,296,"INR",82333,45184
93763,19-12-2017,1,481,"INR",21608,498985
93764,19-12-2017,1,236,"INR",98001,473220
93765,19-12-2017,1,644,"INR",25831,361878
93766,20-12-2017,1,463,"INR",79105,478910
93767,20-12-2017,1,241,"INR",855,498988
93768,20-12-2017,1,648,"INR",26119,384978
93769,21-12-2017,1,366,"INR",93188,9763
93770,21-12-2017,1,213,"INR",5294,392593
93771,21-12-2017,1,542,"INR",3073,9766
93772,21-12-2017,1,287,"INR",7007,48446
93773,22-12-2017,1,204,"INR",86718,8436
93774,22-12-2017,1,120,"INR",14374,448283
93775,22-12-2017,1,296,"INR",42037,430517
93776,22-12-2017,1,278,"INR",16401,402242
93777,22-12-2017,1,111,"INR",13380,529219
93778,27-12-2017,1,481,"INR",13081,380164
93779,28-12-2017,1,120,"INR",66741,569950
93780,28-12-2017,1,106,"INR",30158,520407
93781,29-12-2017,1,245,"INR",11214,501906
93782,29-12-2017,1,296,"INR",8230,293760
93783,29-12-2017,1,218,"INR",20887,200531
93784,29-12-2017,1,324,"INR",8120,200773
93785,02-01-2018,1,324,"INR",82105,312567
93786,03-01-2018,1,542,"INR",1482,420713
93787,04-01-2018,1,296,"INR",75479,83489
93788,05-01-2018,1,111,"INR",36299,564272
93789,08-01-2018,1,361,"INR",34545,39721
93790,08-01-2018,1,218,"INR",28965,566691
93791,09-01-2018,1,296,"INR",91553,470176
93792,09-01-2018,1,273,"INR",50417,555728
93793,09-01-2018,1,106,"INR",77590,562097
93794,09-01-2018,1,181,"INR",86694,27963
93795,10-01-2018,1,273,"INR",89054,424251
93796,11-01-2018,1,120,"INR",76530,9781
93797,11-01-2018,2,866,"INR",48341,308044
93798,15-01-2018,1,241,"INR",86444,256109
93799,16-01-2018,1,241,"INR",30164,314717
93800,16-01-2018,1,296,"INR",29334,496530
93801,16-01-2018,1,435,"INR",46443,562260
93802,17-01-2018,1,120,"INR",62541,13569
93803,17-01-2018,1,157,"INR",43928,498956
93804,17-01-2018,1,296,"INR",89240,565770
93805,18-01-2018,1,120,"INR",93429,166815
93806,18-01-2018,1,213,"INR",59351,8466
93807,19-01-2018,1,106,"INR",54253,13571
93808,22-01-2018,1,398,"INR",74249,127056
93809,22-01-2018,1,644,"INR",27690,428862
93810,22-01-2018,1,319,"INR",68482,426682
93811,23-01-2018,2,1088,"INR",92161,485874
93812,23-01-2018,4,1051,"INR",18415,383684
93813,23-01-2018,1,106,"INR",25370,314724
93814,24-01-2018,1,157,"INR",195,308057
93815,24-01-2018,1,106,"INR",96176,507478
93816,24-01-2018,1,278,"INR",98996,139468
93817,25-01-2018,1,181,"INR",80424,509652
93818,25-01-2018,1,106,"INR",14451,292617
93819,25-01-2018,1,454,"INR",5766,115073
93820,26-01-2018,1,296,"INR",62179,562035
93821,26-01-2018,16,5898,"INR",7090,58093
93822,29-01-2018,1,264,"INR",42419,95278
93823,29-01-2018,1,273,"INR",83275,431806
93824,30-01-2018,1,120,"INR",34765,222120
93825,30-01-2018,1,593,"INR",23024,491063
93826,30-01-2018,1,644,"INR",9777,12454
93827,31-01-2018,1,361,"INR",21231,544411
93828,31-01-2018,1,593,"INR",79432,12458
93829,31-01-2018,1,106,"INR",4461,361448
93830,01-02-2018,1,120,"INR",9982,473875
93831,01-02-2018,1,296,"INR",90211,12456
93832,01-02-2018,1,181,"INR",58343,12457
93833,01-02-2018,1,324,"INR",99658,402030
93834,02-02-2018,1,120,"INR",64696,545967
93835,02-02-2018,1,319,"INR",33575,166837
93836,05-02-2018,1,102,"INR",28949,300549
93837,05-02-2018,1,361,"INR",53708,545724
93838,05-02-2018,1,278,"INR",5140,63697
93839,05-02-2018,1,324,"INR",18582,63215
93840,05-02-2018,1,495,"INR",45057,456080
93841,06-02-2018,1,241,"INR",32812,562294
93842,06-02-2018,1,315,"INR",84699,300792
93843,06-02-2018,1,181,"INR",92444,485605
93844,07-02-2018,2,972,"INR",49129,484753
93845,08-02-2018,1,204,"INR",84918,375637
93846,08-02-2018,1,241,"INR",75726,485842
93847,08-02-2018,1,106,"INR",70881,359157
93848,08-02-2018,1,273,"INR",70425,490199
93849,09-02-2018,1,278,"INR",70701,505661
93850,09-02-2018,1,218,"INR",86838,362318
93851,09-02-2018,4,1625,"INR",35629,36071
93852,12-02-2018,1,120,"INR",90208,372354
93853,12-02-2018,1,181,"INR",37244,352528
93854,12-02-2018,1,218,"INR",74721,334998
93855,12-02-2018,1,93,"INR",58648,311662
93856,13-02-2018,2,856,"INR",5298,402407
93857,13-02-2018,1,361,"INR",49948,61607
93858,13-02-2018,1,111,"INR",58246,84715
93859,13-02-2018,1,218,"INR",72032,386997
93860,14-02-2018,1,361,"INR",89260,550456
93861,14-02-2018,1,106,"INR",37271,434494
93862,15-02-2018,1,241,"INR",45070,19518
93863,19-02-2018,1,241,"INR",1215,118380
93864,19-02-2018,1,648,"INR",47744,16489
93865,20-02-2018,1,120,"INR",13972,31623
93866,20-02-2018,1,644,"INR",69532,19515
93867,21-02-2018,1,120,"INR",46842,393286
93868,21-02-2018,1,139,"INR",2013,38002
93869,21-02-2018,1,106,"INR",45040,204967
93870,22-02-2018,1,120,"INR",11881,575550
93871,22-02-2018,1,218,"INR",97420,4905
93872,22-02-2018,1,542,"INR",39806,577969
93873,22-02-2018,1,199,"INR",50308,248994
93874,23-02-2018,1,241,"INR",58787,26497
93875,26-02-2018,1,241,"INR",68227,439975
93876,27-02-2018,1,315,"INR",74777,504592
93877,27-02-2018,1,106,"INR",64342,501085
93878,27-02-2018,1,231,"INR",91675,384128
93879,27-02-2018,1,185,"INR",10493,320573
93880,28-02-2018,1,93,"INR",42872,318272
93881,28-02-2018,1,213,"INR",18056,55192
93882,01-03-2018,1,120,"INR",3778,518982
93883,01-03-2018,1,278,"INR",98125,318277
93884,01-03-2018,1,218,"INR",26703,575561
93885,01-03-2018,6,2435,"INR",18280,400449
93886,02-03-2018,1,181,"INR",36079,60303
93887,05-03-2018,1,120,"INR",57337,310302
93888,05-03-2018,2,1069,"INR",54823,506764
93889,06-03-2018,1,120,"INR",8993,412268
93890,06-03-2018,1,213,"INR",58270,548127
93891,06-03-2018,2,657,"INR",87923,176033
93892,07-03-2018,4,2356,"INR",17157,8057
93893,08-03-2018,1,315,"INR",73015,18851
93894,08-03-2018,1,324,"INR",95526,156862
93895,08-03-2018,1,273,"INR",41731,39550
93896,09-03-2018,1,157,"INR",89498,375676
93897,09-03-2018,1,102,"INR",24172,541313
93898,12-03-2018,1,315,"INR",73918,42725
93899,12-03-2018,1,278,"INR",15766,24058
93900,12-03-2018,1,528,"INR",38536,331453
93901,13-03-2018,1,407,"INR",80354,318249
93902,13-03-2018,1,306,"INR",3993,164250
93903,13-03-2018,1,93,"INR",67576,384147
93904,14-03-2018,1,241,"INR",40002,25140
93905,14-03-2018,1,306,"INR",7329,24052
93906,15-03-2018,1,241,"INR",36185,424403
93907,15-03-2018,1,181,"INR",53791,25142
93908,15-03-2018,1,204,"INR",91190,26476
93909,16-03-2018,1,245,"INR",94679,49356
93910,16-03-2018,1,157,"INR",66530,49355
93911,16-03-2018,1,315,"INR",25868,518525
93912,16-03-2018,1,181,"INR",56556,318497
93913,19-03-2018,1,120,"INR",21283,331686
93914,19-03-2018,1,306,"INR",15576,284647
93915,20-03-2018,1,93,"INR",89481,224354
93916,20-03-2018,1,102,"INR",79234,31827
93917,20-03-2018,6,2435,"INR",46766,39547
93918,21-03-2018,1,241,"INR",22055,39549
93919,22-03-2018,1,120,"INR",88940,341240
93920,22-03-2018,1,185,"INR",90090,404621
93921,22-03-2018,1,102,"INR",5046,383085
93922,23-03-2018,1,366,"INR",62500,444284
93923,23-03-2018,1,556,"INR",78487,444287
93924,23-03-2018,1,102,"INR",10796,375219
93925,26-03-2018,2,1870,"INR",56981,35170
93926,26-03-2018,1,278,"INR",51557,549266
93927,26-03-2018,1,306,"INR",2377,447789
93928,27-03-2018,1,204,"INR",96369,28874
93929,27-03-2018,1,241,"INR",23158,203682
93930,27-03-2018,1,306,"INR",29365,345838
93931,28-03-2018,1,148,"INR",66694,22098
93932,28-03-2018,1,181,"INR",47753,551336
93933,28-03-2018,1,204,"INR",45098,575748
93934,29-03-2018,1,315,"INR",3545,410033
93935,29-03-2018,1,102,"INR",74558,505485
93936,29-03-2018,1,361,"INR",8871,489150
93937,29-03-2018,1,88,"INR",51223,16659
93938,30-03-2018,1,204,"INR",2036,457326
93939,03-04-2018,1,120,"INR",2492,440904
93940,03-04-2018,1,306,"INR",38025,396127
93941,04-04-2018,1,407,"INR",62410,540431
93942,05-04-2018,1,306,"INR",36754,404853
93943,05-04-2018,2,986,"INR",10436,565718
93944,06-04-2018,1,366,"INR",24891,26467
93945,06-04-2018,1,306,"INR",87297,493871
93946,06-04-2018,1,542,"INR",32859,18848
93947,09-04-2018,1,278,"INR",75283,37107
93948,09-04-2018,1,616,"INR",38388,366746
93949,10-04-2018,1,241,"INR",77933,408369
93950,10-04-2018,1,204,"INR",36682,398354
93951,11-04-2018,1,120,"INR",50717,349069
93952,11-04-2018,1,93,"INR",11783,384071
93953,12-04-2018,1,120,"INR",72868,549640
93954,12-04-2018,1,93,"INR",73164,468312
93955,12-04-2018,1,454,"INR",90129,52173
93956,13-04-2018,1,509,"INR",32790,392819
93957,14-04-2018,1,167,"INR",19455,551833
93958,16-04-2018,1,606,"INR",16879,537528
93959,16-04-2018,1,574,"INR",70517,516825
93960,16-04-2018,1,102,"INR",93596,457424
93961,17-04-2018,1,514,"INR",19820,46955
93962,17-04-2018,1,481,"INR",16689,349178
93963,17-04-2018,1,315,"INR",11773,237225
93964,17-04-2018,1,412,"INR",21327,460950
93965,17-04-2018,1,352,"INR",93055,51098
93966,18-04-2018,1,120,"INR",8245,79522
93967,18-04-2018,1,255,"INR",78745,569262
93968,18-04-2018,1,287,"INR",82981,322823
93969,19-04-2018,1,241,"INR",17561,375351
93970,19-04-2018,1,93,"INR",99942,309625
93971,19-04-2018,1,102,"INR",20683,546243
93972,20-04-2018,1,241,"INR",70006,488390
93973,20-04-2018,1,181,"INR",68306,434555
93974,20-04-2018,1,204,"INR",90172,434797
93975,23-04-2018,1,366,"INR",95859,375135
93976,24-04-2018,1,241,"INR",97654,18353
93977,24-04-2018,1,509,"INR",65123,401950
93978,25-04-2018,1,606,"INR",22168,378887
93979,26-04-2018,1,241,"INR",92566,571584
93980,26-04-2018,1,125,"INR",37192,501359
93981,26-04-2018,2,903,"INR",75615,505842
93982,26-04-2018,1,264,"INR",28824,80781
93983,27-04-2018,1,102,"INR",18213,466474
93984,27-04-2018,1,120,"INR",56503,31570
93985,30-04-2018,1,486,"INR",58551,381810
93986,01-05-2018,1,366,"INR",5315,172761
93987,01-05-2018,1,167,"INR",71721,459940
93988,02-05-2018,1,361,"INR",80599,58619
93989,02-05-2018,1,102,"INR",82036,533160
93990,03-05-2018,1,602,"INR",98446,381809
93991,03-05-2018,1,361,"INR",47025,436724
93992,03-05-2018,1,102,"INR",62713,399434
93993,03-05-2018,1,176,"INR",93244,319403
93994,04-05-2018,1,93,"INR",63054,527836
93995,07-05-2018,1,278,"INR",42175,20208
93996,08-05-2018,1,125,"INR",87176,422465
93997,08-05-2018,1,306,"INR",9726,450907
93998,09-05-2018,1,375,"INR",95637,168144
93999,09-05-2018,1,315,"INR",99453,299741
94000,09-05-2018,1,306,"INR",50679,248242
94001,10-05-2018,1,102,"INR",96690,299500
94002,10-05-2018,1,167,"INR",69863,464062
94003,11-05-2018,1,380,"INR",49423,435881
94004,11-05-2018,1,278,"INR",44823,430076
94005,11-05-2018,1,204,"INR",71572,515666
94006,14-05-2018,1,255,"INR",2045,349266
94007,15-05-2018,1,125,"INR",23982,351188
94008,15-05-2018,1,278,"INR",92962,445870
94009,16-05-2018,1,102,"INR",69772,402739
94010,16-05-2018,1,500,"INR",16692,551756
94011,16-05-2018,1,204,"INR",76314,423711
94012,17-05-2018,1,306,"INR",65748,514329
94013,18-05-2018,5,1713,"INR",98819,452159
94014,18-05-2018,1,306,"INR",70576,455669
94015,22-05-2018,1,250,"INR",48323,492615
94016,22-05-2018,1,315,"INR",54168,343954
94017,22-05-2018,1,204,"INR",55626,418011
94018,23-05-2018,1,250,"INR",32880,434601
94019,23-05-2018,1,523,"INR",62080,456414
94020,23-05-2018,1,412,"INR",43151,514562
94021,23-05-2018,4,1449,"INR",31715,433757
94022,24-05-2018,1,125,"INR",27666,55131
94023,24-05-2018,1,315,"INR",38936,318776
94024,24-05-2018,1,204,"INR",14783,167226
94025,28-05-2018,1,556,"INR",70010,492606
94026,28-05-2018,1,306,"INR",20264,499114
94027,29-05-2018,1,333,"INR",75215,376483
94028,30-05-2018,1,500,"INR",9016,397087
94029,30-05-2018,1,315,"INR",65668,423607
94030,30-05-2018,1,88,"INR",12748,434755
94031,30-05-2018,1,611,"INR",33013,15283
94032,30-05-2018,1,65,"INR",21382,330989
94033,31-05-2018,1,380,"INR",34643,422650
94034,31-05-2018,5,2769,"INR",95085,549539
94035,31-05-2018,2,884,"INR",5369,339686
94036,01-06-2018,1,264,"INR",75203,16491
94037,01-06-2018,1,375,"INR",58409,529928
94038,04-06-2018,1,630,"INR",39447,393806
94039,04-06-2018,1,556,"INR",43329,501164
94040,05-06-2018,1,125,"INR",84946,84700
94041,06-06-2018,1,380,"INR",95065,377002
94042,06-06-2018,2,1069,"INR",35582,411881
94043,06-06-2018,1,204,"INR",68130,403923
94044,06-06-2018,1,88,"INR",44897,515319
94045,07-06-2018,1,380,"INR",9848,545064
94046,07-06-2018,1,204,"INR",24801,496071
94047,08-06-2018,1,407,"INR",27977,285424
94048,08-06-2018,1,102,"INR",63724,445521
94049,08-06-2018,1,56,"INR",31511,471909
94050,11-06-2018,1,125,"INR",69843,295582
94051,11-06-2018,1,106,"INR",47665,338227
94052,11-06-2018,1,407,"INR",84982,247198
94053,12-06-2018,1,375,"INR",89135,467893
94054,12-06-2018,1,306,"INR",3230,475148
94055,13-06-2018,1,125,"INR",77075,430150
94056,13-06-2018,1,296,"INR",67036,578481
94057,13-06-2018,1,208,"INR",21707,473183
94058,13-06-2018,1,204,"INR",93361,348132
94059,13-06-2018,1,194,"INR",7546,543138
94060,14-06-2018,1,500,"INR",13193,395806
94061,14-06-2018,1,102,"INR",54539,444861
94062,14-06-2018,1,88,"INR",99305,530060
94063,15-06-2018,1,125,"INR",6379,339547
94064,15-06-2018,1,278,"INR",5811,533325
94065,18-06-2018,1,315,"INR",40438,277523
94066,18-06-2018,1,102,"INR",90290,324051
94067,18-06-2018,6,2380,"INR",31019,377260
94068,19-06-2018,1,375,"INR",2504,230557
94069,19-06-2018,1,306,"INR",40863,454771
94070,20-06-2018,1,380,"INR",72185,476343
94071,20-06-2018,2,472,"INR",80876,502810
94072,20-06-2018,2,1384,"INR",35675,174517
94073,20-06-2018,1,204,"INR",26263,336267
94074,21-06-2018,1,250,"INR",59328,381984
94075,22-06-2018,1,250,"INR",46611,513707
94076,22-06-2018,1,333,"INR",97693,326586
94077,22-06-2018,1,167,"INR",63469,381505
94078,22-06-2018,2,644,"INR",27984,380536
